StateCode,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
36353,50337,40962,38009,42417,,39219,46750,43250,41648,38950,44345,43125,53333
36371,58571,61250,61576,50893,30833,31071,34671,34479,40000,36985,35750,39250,39000
36453,33281,36563,34083,42391,39250,43472,39375,39881,37607,39940,42609,44099,48250
36467,29327,35893,36029,35129,,34064,34183,36847,38795,35855,40734,43244,41654
36790,70250,64028,63611,-666666666,,45104,52993,40227,-666666666,-666666666,58309,-666666666,-666666666
36832,23316,22272,21387,21044,,22847,27367,27638,30603,30068,32618,32974,34957
36858,44808,62578,71563,64583,58214,59306,32500,28889,37917,31458,30759,33750,35590
36521,51047,48865,48179,46042,42801,49764,50855,52582,55610,56964,58871,67114,69360
36471,28854,19886,19564,20625,,22989,18594,22031,18203,21607,26528,29554,40063
36476,12788,14375,15625,14706,16250,17500,17708,20250,-666666666,-666666666,-666666666,-666666666,-666666666
36480,32628,31563,32574,34000,,31058,30313,31912,27461,40417,43711,66103,48750
36513,19531,21813,44698,44549,40804,33108,32917,32670,27051,-666666666,26340,-666666666,-666666666
36703,19852,19225,19181,19611,,23093,25445,27030,29990,28003,28513,28337,30096
36572,57407,60286,61652,59043,59471,62268,60609,63287,64348,79955,88241,88438,93810
36575,49518,52035,52738,53108,55586,51766,57686,59016,54921,57777,63531,66830,69381
36727,14186,11719,9083,8929,,-666666666,-666666666,-666666666,-666666666,26280,28877,-666666666,-666666666
36736,24315,26438,28333,27306,27318,30179,35664,36622,64792,-666666666,38333,34500,51691
36740,28046,22596,27703,21914,,22857,30900,30750,34521,35391,-666666666,-666666666,52875
36742,35066,32147,32156,33958,34203,34428,37000,39219,47466,31338,32150,43232,44196
36751,15581,17446,13409,12917,,16016,10781,-666666666,32143,40613,44500,41705,58558
36754,34030,26667,28500,9487,,-666666666,45341,-666666666,-666666666,-666666666,-666666666,-666666666,39483
36758,24318,26467,33869,39808,46563,37143,35466,39861,52212,51759,66625,48276,50682
36850,30029,30110,31282,31515,,29680,31477,33363,33832,37500,38290,41611,41705
36003,37443,28661,34375,25888,,28650,29073,27841,37000,22292,28023,31719,37938
36022,68013,69810,64167,56889,55951,57286,62346,67513,70200,67733,74158,81276,89301
36026,64250,62639,65333,63182,54167,52667,47400,44028,44432,60472,89375,86321,99737
36032,26250,25707,28348,29605,,31410,37407,35545,34464,35938,30671,31080,24896
36020,45625,41667,47857,42750,,42300,42750,42273,41641,40441,48750,54375,58971
36029,40388,42740,36176,42798,,44325,44938,44525,47216,55744,57800,58409,47004
36432,30662,28516,24239,24688,27995,27704,30196,32321,38125,38941,40175,44390,45802
36435,53073,37222,21429,20781,,14830,21875,25741,35054,54583,38843,41458,55313
36106,59357,53243,58185,52143,,49912,53143,55255,59985,61753,62482,69512,71202
36258,55200,42012,44643,41445,42462,41724,45563,56848,55500,43125,43167,54227,46316
36345,50078,51142,53114,51104,,46977,52611,57618,62117,61677,64812,73750,71647
36271,47212,44762,46861,48420,,50633,52560,53448,54073,43801,47281,63088,56442
36276,31389,34122,38819,29231,,32727,31858,31000,35804,36202,41494,43000,49597
36316,45400,40870,49405,57404,,61776,61912,68229,64243,65000,66658,87703,74430
36352,47232,47359,48529,48188,51837,51792,52882,55094,65379,68889,64762,69429,71386
36370,45781,46172,44018,40625,34706,39297,41696,48333,43125,50000,38000,52000,60313
36444,27841,25885,25341,19911,,-666666666,15341,19728,30982,45294,40000,58000,53269
36446,26250,41250,24643,25329,27132,26324,26250,17656,-666666666,19600,51000,54583,57070
36477,25402,24486,25586,25479,,27304,29442,25109,32305,36707,42277,46020,49744
36505,52273,44417,32344,37308,42721,47222,49767,58005,73090,73056,61563,89514,94583
36509,38750,44886,31449,30750,,36250,31964,37760,43363,43634,33173,39375,34963
36544,42808,45972,38265,37045,35292,39365,39756,43411,44681,46585,46828,52268,56405
36574,27196,36944,43536,44006,49732,58400,68958,63839,-666666666,-666666666,41589,43137,49167
36576,52870,58569,59236,51282,,48219,49265,44744,57338,44313,60063,85156,78227
36612,20625,23967,23750,21994,,25643,21597,22531,22172,22500,30388,34575,36777
39119,27051,27614,28482,30808,30154,31250,33438,37551,47531,58205,60000,63179,62525
39120,26850,27498,27476,28414,,31367,30622,29206,30094,30832,34861,38255,40586
39191,41175,42538,42366,39516,37908,43821,42374,50421,51425,50974,49089,53028,55326
39201,61458,55500,55179,38125,,42308,37188,-666666666,49167,66135,70813,75779,77946
39204,28462,26161,25565,26844,26932,26687,29309,30186,28900,29591,28279,28618,31667
39208,43227,43788,44150,41932,,45478,46811,49015,49517,49473,53995,57893,58878
39305,52291,51567,49664,50706,51536,51872,53903,56286,56491,56455,59208,62363,65242
39307,27850,28024,28216,28366,,28636,30463,29966,27683,26909,26039,23917,27669
39322,38194,43710,31667,32407,36218,30313,33672,-666666666,-666666666,45893,45457,33333,27667
39330,32589,35877,40887,45987,,51591,61815,69793,69525,66071,67981,70250,55723
39347,21130,20527,19938,22683,,27396,25670,32361,34107,37532,29750,43882,45938
39366,20476,20464,21964,25250,,31689,45927,28220,32019,26071,25268,-666666666,25579
39461,28319,28107,31827,45417,,42269,41812,41750,41962,43489,-666666666,-666666666,55903
39470,38653,38378,38561,37960,,39072,41327,41960,45619,48333,50524,55047,51830
39478,28600,33050,36964,37083,,30170,21098,32048,42500,41268,43622,45758,44963
39483,26913,29937,27726,30696,,34278,32068,29507,29726,28060,31795,36296,42589
39563,37019,37849,38086,37137,34936,36866,39750,38210,42173,45763,43859,44822,46672
39571,49966,50530,52426,48889,,46853,50082,50275,53394,51989,55023,60198,64469
39581,43595,42623,39050,40590,,35372,35000,38366,37370,36055,40128,36576,37571
39631,30705,34293,30230,26935,,23182,18846,22069,25147,28438,27192,36597,39125
39648,29657,33872,34111,33540,32148,31365,30865,30374,30328,30646,34349,38870,40773
39096,29150,30452,26818,19939,,35227,-666666666,18224,38949,47976,31250,35298,36638
39110,96947,95441,97322,98279,97947,100758,104012,106437,109270,112866,114177,123606,122955
39111,36238,35553,35680,35106,32538,32455,32909,34628,39698,37660,40590,43806,46399
39115,14688,13583,9830,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,16403,16493,16493
39140,38159,42614,39891,40577,,38333,30673,33317,37279,36148,37256,44167,52031
39144,18750,20606,19583,15733,,24122,24324,23438,34722,-666666666,18702,22321,-666666666
39145,48235,45417,41800,46927,,41250,53523,58047,52057,51405,54562,59811,61502
39157,51497,53333,52146,54496,,55474,55074,57570,61286,61091,64534,66513,63552
39159,22643,23887,27852,28504,,27109,27929,30366,29527,44583,41875,41563,36613
39180,40185,40766,40661,40097,40407,41012,41007,42339,44335,46221,49957,53293,55658
39202,35601,35917,32411,32231,,32204,33836,36737,36094,31308,32093,36359,41250
39206,35917,35234,34923,34394,31943,32340,34359,37710,39948,42147,43010,43936,41611
39039,40893,30568,30903,38625,,28063,32833,41750,42679,33750,51543,56169,56381
39041,28621,35451,35547,37115,,41520,45138,46500,45208,34762,36183,39553,41563
39051,32987,31656,31922,33400,33661,32386,36616,35821,36939,34659,37219,41647,45777
39078,20625,24107,22379,41250,,32168,40500,44375,37500,46012,54879,58097,60526
39088,71008,47083,47171,47969,73056,43542,-666666666,-666666666,-666666666,85357,-666666666,-666666666,-666666666
39663,29232,31711,33672,31667,,36830,44107,47973,48357,46964,37379,46375,39911
39348,20083,30033,23750,11492,,-666666666,13836,-666666666,27375,26000,-666666666,-666666666,-666666666
39269,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
39327,44000,50691,54444,59353,57837,58712,53158,52171,44712,51063,46647,53214,54989
39337,34882,33244,33765,33465,33467,36786,43108,43375,56357,54571,54643,50714,59200
39358,20694,25000,18625,22910,,22878,24384,24931,22540,44500,40789,-666666666,45982
39359,55950,57083,57614,58750,,50938,51750,54583,55000,44375,38750,36154,39231
39362,39762,40018,22452,21321,,24593,30532,35345,53262,49141,51123,53234,55139
39367,30531,30385,31505,29887,,37046,36576,38625,36964,29404,31767,34371,37355
39422,28278,30336,29595,29968,29633,33625,38241,39236,38682,39937,43032,42192,52132
39117,40265,39013,39930,37474,,34351,36662,39876,42276,47810,55390,52926,53291
39149,38284,38858,29934,32000,,28598,-666666666,47831,-666666666,55295,53286,40583,51875
39211,64005,58728,56453,57274,,58174,65945,65508,64971,62606,62060,62908,68415
39216,45750,47391,48250,44926,,45881,44041,42581,45496,40595,39353,42628,43315
39301,29650,31079,30821,31287,,31829,34133,36798,38424,37972,37688,40776,42701
39328,25756,27748,30533,31928,,28426,26258,27265,27786,22259,24750,32716,30887
39332,38898,37649,39167,38729,,48371,54750,52250,52500,42434,57500,64375,49127
39341,22182,22837,23750,26867,,30947,29321,35533,33750,36326,39642,42871,43326
39355,36186,31263,29710,30467,33691,36327,37203,37850,40307,40156,43818,46451,48591
39361,19042,21506,21468,22770,,36858,35352,34310,37642,38302,29905,30995,28838
39402,53131,54747,54592,56697,54776,58312,59737,61058,61082,61083,62168,68157,71254
43515,50546,48165,52026,52906,,58970,62803,62778,64078,63816,70324,75716,77654
43518,47917,44598,43092,45121,44097,47923,54100,60833,65288,75750,78590,85135,88910
43525,79375,68750,61786,67639,69716,76500,82500,83906,92000,89318,83750,100938,104762
43532,54833,53583,49274,53750,59826,68553,66771,69258,69717,69561,70938,81694,86214
43565,54643,51406,50500,67188,,68214,65179,67813,60000,54583,65156,59000,59083
43567,50075,52608,51935,52337,,53172,55199,57617,59709,59985,63479,73347,74404
43610,27247,26774,26791,24016,,22312,22869,25753,25446,27428,35179,45444,38369
43727,61272,55694,62966,54352,,55114,59773,62109,67875,53875,50559,55982,55852
43725,37732,38671,37602,38583,,38258,38367,39859,42357,43133,47257,51954,51612
43738,41250,40938,43750,42917,,45938,48000,56250,68571,68125,-666666666,71250,80781
43747,46014,46094,46037,43958,36250,31111,30380,36379,37425,50368,53750,59972,70625
43771,45028,37179,37097,40625,44688,40800,50231,51719,53790,46484,46735,50843,52510
43777,29594,32675,33519,36373,34872,36852,39125,39304,38993,44167,50685,51128,52886
43782,40648,32500,32604,32273,30846,29135,38750,33571,44821,54500,56607,55208,52750
43783,48182,50903,48750,48523,55703,60200,59417,66855,65224,63398,68966,74000,64261
43787,30366,33493,35409,34643,,40222,41446,43641,44278,44156,46957,52128,49375
43802,32043,39239,42500,45469,,44375,47321,53929,54797,68214,72813,80150,62917
43804,40373,40898,36841,42917,46944,54191,56231,60733,65492,62880,66810,68300,72284
43903,35173,36622,38969,41378,,47639,45125,46087,47050,38864,51800,60335,64659
43555,40881,42604,44479,44567,,60875,64444,62625,71719,69831,61458,-666666666,-666666666
43557,53110,45714,48306,48797,51125,52306,54563,56042,57697,64718,68750,77675,80163
43611,42053,43090,41233,39598,37853,39304,39570,43078,44233,48166,50860,54644,58135
43619,59790,57791,50895,52049,55961,60111,60954,64688,64646,70680,67303,71927,75883
43227,38038,37219,35995,34977,,34468,35365,37376,38919,40353,39507,42596,45314
43326,40916,40515,39402,42639,42091,45311,45887,47141,47573,47322,48718,53662,54325
43340,45385,44286,52727,54803,,53500,58977,54762,65045,78421,62202,66339,70893
43016,84582,88288,86446,89268,,88284,87004,94552,92859,93056,97849,108502,110518
43023,86653,86869,93932,97875,,99148,102656,106208,105361,116714,119441,129462,136127
43025,50594,50152,52058,54918,60743,62987,63159,68200,63207,62775,68224,74432,85809
43029,44500,34917,33056,34697,,52798,57353,55885,64922,90362,94309,103074,105954
43068,52303,55139,54176,55761,56612,57505,60820,62562,64626,62075,62809,67943,70451
43109,16773,17000,16936,16901,,54375,-666666666,53750,61250,46552,49095,54483,56563
43126,47875,50114,37917,38864,,51250,58214,64432,65625,66938,63333,59375,60750
43128,36250,39708,39808,40455,39583,45694,48214,50345,48958,50338,48462,49792,45515
43142,39167,31250,32500,31875,,41250,35000,32500,39063,46000,47778,53750,54286
43149,49531,55221,56458,62895,64441,65298,73214,73092,74750,55938,51890,56139,57004
43153,52311,52963,52614,49653,,47396,50598,51989,54926,61442,81250,86607,72500
43203,16455,18100,18763,19904,20904,24819,28645,28072,30413,36418,38797,45236,44099
43211,22813,22367,21908,22541,23710,24751,25045,26257,26724,28610,30106,34759,38715
43230,69018,67318,65785,69209,70618,70822,73736,77377,83084,75960,81601,87190,92271
43314,51230,58682,59605,63500,63311,66579,67222,66674,64432,68091,70568,69261,56042
43320,50658,54457,59688,61304,61193,61970,60586,51667,50972,60102,44194,49773,49198
43323,67829,57589,53162,48889,,49615,51250,70147,61786,60260,61786,53750,52163
43407,49699,51604,51734,56806,55114,56136,57900,58214,71250,57432,62083,72500,69602
43447,57127,55152,53480,50492,51571,59653,64118,59375,66250,73367,80313,76313,81786
43449,52215,52908,51891,51261,49699,53451,52675,53237,55172,59341,61674,66352,71496
43467,27188,27125,26932,35000,,30000,31250,40625,81667,80179,73750,-666666666,50750
43504,73958,68750,69263,68833,68250,73125,76833,85136,85057,83973,84236,84688,87750
43517,52121,52390,51250,48958,,54375,51319,52527,54026,50547,51346,56563,51591
43542,98318,99904,112653,99063,,104028,127724,125375,133925,134091,143145,155592,167321
43553,40813,42500,37222,48125,55000,49000,66250,56875,72188,81354,86118,94063,96705
43927,-666666666,34423,-666666666,51250,51250,50139,46719,45735,39612,41959,N/A,N/A,N/A
43944,40520,41726,42193,41754,,50536,59297,62821,63828,57341,59515,63965,69186
43948,33667,34844,39531,41641,41953,47206,51667,55573,58100,63984,77679,76250,76080
43964,43053,43631,44468,45567,45139,43783,42876,42826,43071,42957,47105,50065,53321
43973,30401,31573,34342,32487,39872,42798,49440,45227,48393,47500,53750,66528,70833
43976,34932,37000,42969,46292,,49038,45625,48690,46042,44583,45500,49750,46875
43112,67083,68667,72461,74506,71757,81250,85625,95302,95469,103388,98098,106217,98430
43113,46785,47262,47336,47692,49254,49368,49319,52396,53735,54444,56366,60570,63715
45711,38269,43201,37176,45050,46296,48097,38438,48750,49792,50972,52356,57320,67018
45744,49471,47750,48514,51071,,50400,47819,48382,47945,50339,50781,62500,64853
45766,23529,25959,30161,33137,,28438,29375,26957,38098,43152,44006,44028,59537
45786,43924,49896,61667,63500,63913,62366,60542,63284,70049,70357,54549,63594,61295
45788,39896,45398,45441,48083,,55893,56389,55000,65852,66504,71830,76080,79237
45819,32321,42841,41250,44750,46406,45000,50417,51944,52159,50417,56071,58500,74583
45832,50406,49813,53165,56187,,61768,61891,64006,62902,65640,67581,73264,73056
45840,47562,46773,47592,48562,,50371,51494,54232,56470,54479,57370,62163,64076
45845,57000,58902,62625,69861,72833,74485,73790,68295,70117,65000,67917,80446,91667
45863,46458,43533,40000,47880,55568,49917,54375,59500,62803,56339,62375,60179,62841
45729,60342,64483,59806,65268,66103,72708,67857,77656,77689,65893,79821,85038,79054
45347,51563,47083,50604,50407,,52885,53656,49625,53750,51595,57266,62773,68073
45381,48080,44470,43979,44229,,50504,53384,56506,61835,66462,68889,71196,72772
45414,38728,40344,40670,39243,,38984,39650,41316,45957,43839,47438,54284,53824
45417,25943,25427,24623,23361,,22957,24105,25550,27374,29343,30822,34866,35027
45426,38974,38407,37604,37359,,35209,32167,33417,35637,37594,39647,45897,51538
45504,44291,46673,45296,45873,,51331,50877,52435,53306,55493,57188,62780,67334
45309,53764,55664,47417,46011,,51703,53364,56896,62326,64022,67465,71221,72570
45369,64107,63333,60870,53000,52333,53472,57450,55417,62092,65662,75900,81152,96500
45620,32083,28295,35083,35227,33824,32500,35900,38438,38438,75225,66569,75114,77556
45653,42656,41524,47687,38070,,42548,51250,62778,64207,65539,56989,73102,78625
45693,36641,37781,39889,37837,,34104,36110,37310,38478,40345,45741,46250,45556
45770,40714,44712,46146,26944,,30592,17731,27778,45848,-666666666,-666666666,53203,43528
45873,45529,42270,38472,42645,,45107,48601,55417,52287,48750,53715,65250,66771
45619,44429,45487,41250,43738,,45260,51981,54795,59954,63895,64242,59732,57525
45732,36523,38814,39375,41275,,38576,38309,37219,35625,40689,43210,48250,57034
45817,59500,62137,60224,60490,,68873,66883,71061,76699,72736,75313,82732,82784
45870,34732,34750,34231,36625,,58750,85938,60500,97500,133179,140391,150278,154643
45836,45583,46216,46313,46346,43813,46484,47625,47206,48942,50625,54063,51042,58508
45384,96310,130882,133839,71406,70833,74107,71406,63929,77031,83571,80455,79663,83125
45011,57473,60039,60757,61300,62324,65156,65223,66887,70520,74815,82635,84785,90360
45032,42386,52589,50833,54063,57500,42404,40250,44643,43787,43661,55486,62500,63309
45070,50833,36607,42500,42750,,39167,31750,35000,33750,53125,33750,42386,64375
45101,29189,27727,28094,27835,,31875,29816,31594,31827,33727,34492,35694,38352
45123,34634,34266,33649,34045,,36828,39556,42730,47716,53691,54900,58623,60614
45130,52139,53264,58036,58304,55833,58584,57642,54188,63519,63716,67266,83845,92865
45140,83985,85032,82772,83184,82765,83403,87547,90248,94188,94321,97105,104422,110781
45162,68015,66000,54688,56490,59340,60898,74167,85294,88194,77833,77500,77414,72321
45177,48513,45734,44059,44211,,48198,48702,48809,51110,52120,54792,64282,70483
45205,29172,28629,29097,28638,,27169,28973,28724,30502,29612,31241,36611,41357
45206,24715,26135,27453,26958,,27902,32094,35662,40986,40162,45530,51190,51128
