ZIP Code,CBSA Code,USPS Default State for ZIP
37815,34100,TN
37816,34100,TN
37818,24620,TN
37819,28940,TN
37820,34100,TN
37821,35460,TN
37826,11940,TN
37828,28940,TN
37829,28940,TN
37830,28940,TN
37831,28940,TN
37840,28940,TN
37843,35460,TN
37845,28940,TN
37846,28940,TN
37847,28940,TN
37848,28940,TN
37849,28940,TN
37853,28940,TN
37854,28940,TN
37857,28700,TN
37860,34100,TN
37861,28940,TN
37862,42940,TN
37863,42940,TN
37864,42940,TN
37865,42940,TN
37866,28940,TN
37868,42940,TN
37871,28940,TN
37872,28940,TN
37873,28700,TN
37876,42940,TN
37877,34100,TN
37878,28940,TN
37880,11940,TN
37881,28940,TN
37882,28940,TN
37886,28940,TN
37887,28940,TN
37888,28940,TN
37890,34100,TN
37891,34100,TN
37901,28940,TN
37902,28940,TN
37909,28940,TN
37912,28940,TN
37914,28940,TN
37915,28940,TN
37916,28940,TN
37917,28940,TN
37918,28940,TN
37919,28940,TN
37920,28940,TN
37921,28940,TN
37922,28940,TN
37923,28940,TN
37924,28940,TN
37927,28940,TN
37928,28940,TN
37929,28940,TN
37930,28940,TN
37931,28940,TN
37932,28940,TN
37933,28940,TN
37934,28940,TN
37938,28940,TN
37939,28940,TN
37940,28940,TN
37950,28940,TN
37995,28940,TN
37996,28940,TN
37997,28940,TN
37998,28940,TN
38001,27180,TN
38002,32820,TN
38004,32820,TN
38006,27180,TN
38007,20540,TN
38011,32820,TN
38014,32820,TN
38015,32820,TN
38016,32820,TN
38017,32820,TN
38018,32820,TN
38019,32820,TN
38021,27180,TN
38023,32820,TN
38024,20540,TN
38025,20540,TN
38027,32820,TN
38028,32820,TN
38029,32820,TN
38030,20540,TN
38034,27180,TN
38036,32820,TN
38045,32820,TN
38046,32820,TN
38047,20540,TN
38048,32820,TN
38049,32820,TN
38050,27180,TN
38053,32820,TN
38054,32820,TN
38055,32820,TN
38057,32820,TN
38058,32820,TN
38059,20540,TN
38060,32820,TN
38066,32820,TN
38068,32820,TN
38070,20540,TN
38071,32820,TN
38076,32820,TN
38083,32820,TN
38088,32820,TN
38101,32820,TN
38103,32820,TN
38104,32820,TN
38105,32820,TN
38106,32820,TN
38107,32820,TN
38108,32820,TN
38109,32820,TN
38111,32820,TN
38112,32820,TN
38113,32820,TN
38114,32820,TN
38115,32820,TN
38116,32820,TN
38117,32820,TN
38118,32820,TN
38119,32820,TN
38120,32820,TN
38122,32820,TN
38124,32820,TN
38125,32820,TN
38126,32820,TN
38127,32820,TN
38128,32820,TN
38130,32820,TN
38131,32820,TN
38132,32820,TN
38133,32820,TN
38134,32820,TN
38135,32820,TN
38136,32820,TN
38137,32820,TN
38138,32820,TN
38139,32820,TN
38141,32820,TN
38152,32820,TN
38157,32820,TN
38161,32820,TN
38166,32820,TN
38167,32820,TN
38168,32820,TN
38173,32820,TN
38174,32820,TN
38175,32820,TN
38177,32820,TN
38181,32820,TN
38182,32820,TN
38183,32820,TN
38184,32820,TN
38186,32820,TN
38187,32820,TN
38188,32820,TN
38190,32820,TN
38193,32820,TN
38197,32820,TN
38222,37540,TN
38223,37540,TN
38224,37540,TN
38225,32280,TN
38226,32280,TN
38229,32280,TN
38230,32280,TN
38231,37540,TN
38232,46460,TN
38233,27180,TN
38236,37540,TN
38237,32280,TN
38238,32280,TN
38240,46460,TN
38241,32280,TN
38242,37540,TN
38251,37540,TN
38253,46460,TN
38254,46460,TN
38255,32280,TN
38256,37540,TN
38257,46460,TN
38259,20540,TN
38260,46460,TN
38261,46460,TN
38271,46460,TN
38281,46460,TN
38301,27180,TN
38302,27180,TN
38303,27180,TN
38305,27180,TN
38308,27180,TN
38313,27180,TN
38316,27180,TN
38330,27180,TN
38331,27180,TN
38332,27180,TN
38336,27180,TN
38337,27180,TN
38338,27180,TN
38340,27180,TN
38343,27180,TN
38346,27180,TN
38347,27180,TN
38352,27180,TN
38355,27180,TN
38356,27180,TN
38358,27180,TN
38362,27180,TN
38366,27180,TN
38369,27180,TN
38378,27180,TN
38382,27180,TN
38389,27180,TN
38391,27180,TN
38392,27180,TN
38401,34980,TN
38402,34980,TN
38451,34980,TN
38454,34980,TN
38456,29980,TN
38457,29980,TN
38461,34980,TN
38464,29980,TN
38468,29980,TN
38469,29980,TN
38474,34980,TN
38476,34980,TN
38481,29980,TN
38482,34980,TN
38483,29980,TN
38486,29980,TN
38487,34980,TN
38501,18260,TN
38502,18260,TN
38503,18260,TN
38506,18260,TN
38541,18260,TN
38542,18260,TN
38543,18260,TN
38544,18260,TN
38545,18260,TN
38547,34980,TN
38548,18260,TN
38550,32660,TN
38552,34980,TN
38554,18260,TN
38555,18900,TN
38557,18900,TN
38558,18900,TN
38559,18260,TN
38560,34980,TN
38562,18260,TN
38563,34980,TN
38564,18260,TN
38567,34980,TN
38568,18260,TN
38570,18260,TN
38571,18900,TN
38572,18900,TN
38573,18260,TN
38574,18260,TN
38578,18900,TN
38579,18260,TN
38580,18260,TN
38581,32660,TN
38582,18260,TN
38583,18260,TN
38587,18260,TN
38588,18260,TN
73301,12420,TX
75001,19100,TX
75002,19100,TX
75006,19100,TX
75007,19100,TX
75009,19100,TX
75010,19100,TX
75011,19100,TX
75013,19100,TX
75014,19100,TX
75015,19100,TX
75016,19100,TX
75017,19100,TX
75019,19100,TX
75020,43300,TX
75021,43300,TX
75022,19100,TX
75023,19100,TX
75024,19100,TX
75025,19100,TX
75026,19100,TX
75027,19100,TX
75028,19100,TX
75029,19100,TX
75030,19100,TX
75032,19100,TX
75033,19100,TX
75034,19100,TX
75035,19100,TX
75036,19100,TX
75038,19100,TX
75039,19100,TX
75040,19100,TX
75041,19100,TX
75042,19100,TX
75043,19100,TX
75044,19100,TX
75045,19100,TX
75046,19100,TX
75047,19100,TX
75048,19100,TX
75049,19100,TX
75050,19100,TX
75051,19100,TX
75052,19100,TX
75053,19100,TX
75054,19100,TX
75056,19100,TX
75057,19100,TX
75058,43300,TX
75059,19100,TX
75060,19100,TX
75061,19100,TX
75062,19100,TX
75063,19100,TX
75065,19100,TX
75067,19100,TX
75068,19100,TX
75069,19100,TX
75070,19100,TX
75071,19100,TX
75072,19100,TX
75074,19100,TX
75075,19100,TX
75076,43300,TX
75077,19100,TX
75078,19100,TX
75080,19100,TX
75081,19100,TX
75082,19100,TX
75083,19100,TX
75085,19100,TX
75086,19100,TX
75087,19100,TX
75088,19100,TX
75089,19100,TX
75090,43300,TX
75091,43300,TX
75092,43300,TX
75093,19100,TX
75094,19100,TX
75097,19100,TX
75098,19100,TX
75099,19100,TX
75101,19100,TX
75102,18620,TX
75104,19100,TX
75105,18620,TX
75106,19100,TX
75109,18620,TX
75110,18620,TX
75114,19100,TX
75115,19100,TX
75116,19100,TX
75118,19100,TX
75119,19100,TX
75121,19100,TX
75123,19100,TX
75124,11980,TX
75125,19100,TX
75126,19100,TX
75132,19100,TX
75134,19100,TX
75135,19100,TX
75137,19100,TX
75138,19100,TX
75141,19100,TX
75142,19100,TX
75143,11980,TX
75144,18620,TX
75146,19100,TX
75147,11980,TX
75148,11980,TX
75149,19100,TX
75150,19100,TX
75151,18620,TX
75152,19100,TX
75153,18620,TX
75154,19100,TX
75155,18620,TX
75156,11980,TX
75157,19100,TX
75158,19100,TX
75159,19100,TX
75160,19100,TX
75161,19100,TX
75163,11980,TX
75164,19100,TX
75165,19100,TX
75166,19100,TX
75167,19100,TX
75168,19100,TX
75172,19100,TX
75173,19100,TX
75180,19100,TX
75181,19100,TX
75182,19100,TX
75185,19100,TX
75187,19100,TX
75189,19100,TX
75201,19100,TX
75202,19100,TX
75203,19100,TX
75204,19100,TX
75205,19100,TX
75206,19100,TX
75207,19100,TX
75208,19100,TX
75209,19100,TX
75210,19100,TX
75211,19100,TX
75212,19100,TX
75214,19100,TX
75215,19100,TX
75216,19100,TX
75217,19100,TX
75218,19100,TX
75219,19100,TX
75220,19100,TX
75221,19100,TX
75222,19100,TX
75223,19100,TX
75224,19100,TX
75225,19100,TX
75226,19100,TX
75227,19100,TX
75228,19100,TX
75229,19100,TX
75230,19100,TX
75231,19100,TX
75232,19100,TX
75233,19100,TX
75234,19100,TX
75235,19100,TX
75236,19100,TX
75237,19100,TX
75238,19100,TX
75240,19100,TX
75241,19100,TX
75242,19100,TX
75243,19100,TX
75244,19100,TX
75246,19100,TX
75247,19100,TX
75248,19100,TX
75249,19100,TX
75250,19100,TX
75251,19100,TX
75252,19100,TX
75253,19100,TX
75254,19100,TX
75260,19100,TX
75261,19100,TX
75270,19100,TX
75287,19100,TX
75313,19100,TX
75315,19100,TX
75336,19100,TX
75339,19100,TX
75342,19100,TX
75354,19100,TX
75355,19100,TX
75356,19100,TX
75357,19100,TX
75360,19100,TX
75367,19100,TX
75370,19100,TX
75371,19100,TX
75372,19100,TX
75374,19100,TX
75376,19100,TX
75378,19100,TX
75379,19100,TX
75380,19100,TX
75381,19100,TX
75382,19100,TX
75390,19100,TX
75398,19100,TX
75401,19100,TX
75402,19100,TX
75403,19100,TX
75404,19100,TX
75407,19100,TX
75409,19100,TX
75411,37580,TX
75412,37580,TX
75413,14300,TX
75414,43300,TX
75416,37580,TX
75417,37580,TX
75418,14300,TX
75420,44860,TX
75421,37580,TX
75422,19100,TX
75423,19100,TX
75424,19100,TX
75425,37580,TX
75426,37580,TX
75428,19100,TX
75431,44860,TX
75433,44860,TX
75434,37580,TX
75435,37580,TX
75436,37580,TX
75437,44860,TX
75438,14300,TX
75439,14300,TX
75442,19100,TX
75443,14300,TX
75446,14300,TX
75447,14300,TX
75449,14300,TX
75451,34420,TX
75452,14300,TX
75453,19100,TX
75454,19100,TX
75455,34420,TX
75456,34420,TX
75458,19100,TX
75459,43300,TX
75460,37580,TX
75461,37580,TX
75462,37580,TX
75468,37580,TX
75470,37580,TX
75471,44860,TX
75473,37580,TX
75474,19100,TX
75475,14300,TX
75476,14300,TX
75477,37580,TX
75478,44860,TX
75479,14300,TX
75481,44860,TX
75482,44860,TX
75483,44860,TX
75485,19100,TX
75486,37580,TX
75487,34420,TX
75488,14300,TX
75489,43300,TX
75490,14300,TX
75491,43300,TX
75492,14300,TX
75493,34420,TX
75495,43300,TX
75496,19100,TX
75501,45500,TX
75503,45500,TX
75504,45500,TX
75505,45500,TX
75550,37580,TX
75554,37580,TX
75558,34420,TX
75559,45500,TX
75561,45500,TX
75567,45500,TX
75568,34420,TX
75569,45500,TX
75570,45500,TX
75571,34420,TX
75573,45500,TX
75574,45500,TX
75599,45500,TX
75601,30980,TX
75602,30980,TX
75603,30980,TX
75604,30980,TX
75605,30980,TX
75606,30980,TX
75607,30980,TX
75608,30980,TX
75615,30980,TX
75636,34420,TX
75638,34420,TX
75640,30980,TX
75641,30980,TX
75642,30980,TX
75644,30980,TX
75645,30980,TX
75647,30980,TX
75650,30980,TX
75651,30980,TX
75652,30980,TX
75654,30980,TX
75658,30980,TX
75659,30980,TX
75660,30980,TX
75661,30980,TX
75662,30980,TX
75663,30980,TX
75666,30980,TX
75667,30980,TX
75668,34420,TX
75670,30980,TX
75671,30980,TX
75672,30980,TX
75680,30980,TX
75681,30980,TX
75682,30980,TX
75683,30980,TX
75684,30980,TX
75686,34420,TX
75687,30980,TX
75688,30980,TX
75689,30980,TX
75691,30980,TX
75692,30980,TX
75693,30980,TX
75694,30980,TX
75701,46340,TX
75702,46340,TX
75703,46340,TX
75704,46340,TX
75705,46340,TX
75706,46340,TX
75707,46340,TX
75708,46340,TX
75709,46340,TX
75710,46340,TX
75711,46340,TX
75712,46340,TX
75713,46340,TX
75750,46340,TX
75751,11980,TX
75752,11980,TX
75755,30980,TX
75756,11980,TX
75757,27380,TX
75758,11980,TX
75759,27380,TX
75760,34860,TX
75762,46340,TX
75763,37300,TX
75764,27380,TX
75766,27380,TX
75770,11980,TX
75771,46340,TX
75772,27380,TX
75778,11980,TX
75779,37300,TX
75780,27380,TX
75782,11980,TX
75784,30980,TX
75785,27380,TX
75788,34860,TX
75789,46340,TX
75791,46340,TX
75792,46340,TX
75798,46340,TX
75799,46340,TX
75801,37300,TX
75802,37300,TX
75803,37300,TX
75832,37300,TX
75839,37300,TX
75853,37300,TX
75861,37300,TX
75880,37300,TX
75882,37300,TX
75884,37300,TX
75886,37300,TX
75901,31260,TX
75902,31260,TX
75903,31260,TX
75904,31260,TX
75915,31260,TX
75925,27380,TX
75937,34860,TX
75941,31260,TX
75943,34860,TX
75944,34860,TX
75946,34860,TX
75949,31260,TX
75958,34860,TX
75961,34860,TX
75963,34860,TX
75964,34860,TX
75965,34860,TX
75969,31260,TX
75976,27380,TX
75978,34860,TX
75980,31260,TX
76001,19100,TX
76002,19100,TX
76003,19100,TX
76004,19100,TX
76005,19100,TX
76006,19100,TX
76007,19100,TX
76008,19100,TX
76009,19100,TX
76010,19100,TX
76011,19100,TX
76012,19100,TX
76013,19100,TX
76014,19100,TX
76015,19100,TX
76016,19100,TX
76017,19100,TX
76018,19100,TX
76019,19100,TX
76020,19100,TX
76021,19100,TX
76022,19100,TX
76023,19100,TX
76028,19100,TX
76031,19100,TX
76033,19100,TX
76034,19100,TX
76036,19100,TX
76039,19100,TX
76040,19100,TX
76041,19100,TX
76044,19100,TX
76050,19100,TX
76051,19100,TX
76052,19100,TX
76053,19100,TX
76054,19100,TX
76058,19100,TX
76059,19100,TX
76060,19100,TX
76061,19100,TX
76063,19100,TX
76064,19100,TX
76065,19100,TX
76066,19100,TX
76067,33420,TX
76071,19100,TX
76073,19100,TX
76078,19100,TX
76082,19100,TX
76084,19100,TX
76085,19100,TX
76086,19100,TX
76087,19100,TX
76088,19100,TX
76092,19100,TX
76093,19100,TX
76094,19100,TX
76095,19100,TX
76096,19100,TX
76097,19100,TX
76098,19100,TX
76099,19100,TX
76101,19100,TX
76102,19100,TX
76103,19100,TX
76104,19100,TX
76105,19100,TX
76106,19100,TX
76107,19100,TX
76108,19100,TX
76109,19100,TX
76110,19100,TX
76111,19100,TX
76112,19100,TX
76113,19100,TX
76114,19100,TX
76115,19100,TX
76116,19100,TX
76117,19100,TX
76118,19100,TX
76119,19100,TX
76120,19100,TX
76121,19100,TX
76122,19100,TX
76123,19100,TX
76124,19100,TX
76126,19100,TX
76127,19100,TX
76129,19100,TX
76130,19100,TX
76131,19100,TX
76132,19100,TX
76133,19100,TX
76134,19100,TX
76135,19100,TX
76136,19100,TX
76137,19100,TX
76140,19100,TX
76147,19100,TX
76148,19100,TX
76155,19100,TX
76161,19100,TX
76162,19100,TX
76163,19100,TX
76164,19100,TX
76177,19100,TX
76179,19100,TX
76180,19100,TX
76182,19100,TX
76185,19100,TX
76190,19100,TX
76191,19100,TX
76192,19100,TX
76193,19100,TX
76195,19100,TX
76196,19100,TX
76197,19100,TX
76199,19100,TX
76201,19100,TX
76202,19100,TX
76203,19100,TX
76204,19100,TX
76205,19100,TX
76206,19100,TX
76207,19100,TX
76208,19100,TX
76209,19100,TX
76210,19100,TX
76225,19100,TX
76226,19100,TX
76227,19100,TX
76228,48660,TX
76233,43300,TX
76234,19100,TX
76238,23620,TX
76240,23620,TX
76241,23620,TX
76244,19100,TX
76245,43300,TX
76246,19100,TX
76247,19100,TX
76248,19100,TX
76249,19100,TX
76250,23620,TX
76252,23620,TX
76253,23620,TX
76258,19100,TX
76259,19100,TX
76262,19100,TX
76263,23620,TX
76264,43300,TX
76266,19100,TX
76267,19100,TX
76268,43300,TX
76271,43300,TX
76272,23620,TX
76273,43300,TX
76301,48660,TX
76302,48660,TX
76305,48660,TX
76306,48660,TX
76307,48660,TX
76308,48660,TX
76309,48660,TX
76310,48660,TX
76311,48660,TX
76351,48660,TX
76352,48660,TX
76354,48660,TX
76357,48660,TX
76360,48660,TX
76364,46900,TX
76365,48660,TX
76366,48660,TX
76367,48660,TX
76369,48660,TX
76370,48660,TX
76373,46900,TX
76377,48660,TX
76379,48660,TX
76384,46900,TX
76389,48660,TX
76401,44500,TX
76402,44500,TX
76426,19100,TX
76431,19100,TX
76432,15220,TX
76433,44500,TX
76439,19100,TX
76443,10180,TX
76446,44500,TX
76449,33420,TX
76453,33420,TX
76461,44500,TX
76463,44500,TX
76465,44500,TX
76469,10180,TX
76472,33420,TX
76475,33420,TX
76484,33420,TX
76485,19100,TX
76487,19100,TX
76490,19100,TX
76501,28660,TX
76502,28660,TX
76503,28660,TX
76504,28660,TX
76508,28660,TX
76511,12420,TX
76513,28660,TX
76522,28660,TX
76524,47380,TX
76525,28660,TX
76526,28660,TX
76527,12420,TX
76528,28660,TX
76530,12420,TX
76533,28660,TX
76534,28660,TX
76537,12420,TX
76538,28660,TX
76539,28660,TX
76540,28660,TX
76541,28660,TX
76542,28660,TX
76543,28660,TX
76544,28660,TX
76547,28660,TX
76548,28660,TX
76549,28660,TX
76550,28660,TX
76554,28660,TX
76557,47380,TX
76558,28660,TX
76559,28660,TX
76561,28660,TX
76564,28660,TX
76566,28660,TX
76569,28660,TX
76570,47380,TX
76571,28660,TX
76573,12420,TX
76574,12420,TX
76578,12420,TX
76579,28660,TX
76596,28660,TX
76597,28660,TX
76598,28660,TX
76599,28660,TX
76623,19100,TX
76624,47380,TX
76626,18620,TX
76629,17780,TX
76630,47380,TX
76632,47380,TX
76633,47380,TX
76634,47380,TX
76637,47380,TX
76638,47380,TX
76639,18620,TX
76640,47380,TX
76641,18620,TX
76643,47380,TX
76649,47380,TX
76651,19100,TX
76652,47380,TX
76654,47380,TX
76655,47380,TX
76656,47380,TX
76657,47380,TX
76661,47380,TX
76664,47380,TX
76665,47380,TX
76670,19100,TX
76671,47380,TX
76679,18620,TX
76680,47380,TX
76681,18620,TX
76682,47380,TX
76684,47380,TX
76685,47380,TX
76689,47380,TX
76690,47380,TX
76691,47380,TX
76701,47380,TX
76702,47380,TX
76703,47380,TX
76704,47380,TX
76705,47380,TX
76706,47380,TX
76707,47380,TX
76708,47380,TX
76710,47380,TX
76711,47380,TX
76712,47380,TX
76714,47380,TX
76716,47380,TX
76797,47380,TX
76798,47380,TX
76799,47380,TX
76801,15220,TX
76802,15220,TX
76803,15220,TX
76804,15220,TX
76823,15220,TX
76824,28660,TX
76827,15220,TX
76853,28660,TX
76857,15220,TX
76861,41660,TX
76886,41660,TX
76890,15220,TX
76901,41660,TX
76902,41660,TX
76903,41660,TX
76904,41660,TX
76905,41660,TX
76906,41660,TX
76908,41660,TX
76909,41660,TX
76930,41660,TX
76934,41660,TX
76935,41660,TX
76937,41660,TX
76939,41660,TX
76940,41660,TX
76941,41660,TX
76955,41660,TX
76957,41660,TX
76958,41660,TX
77001,26420,TX
77002,26420,TX
77003,26420,TX
77004,26420,TX
77005,26420,TX
77006,26420,TX
77007,26420,TX
77008,26420,TX
77009,26420,TX
77010,26420,TX
77011,26420,TX
77012,26420,TX
77013,26420,TX
77014,26420,TX
77015,26420,TX
77016,26420,TX
77017,26420,TX
77018,26420,TX
77019,26420,TX
77020,26420,TX
77021,26420,TX
77022,26420,TX
77023,26420,TX
77024,26420,TX
77025,26420,TX
77026,26420,TX
77027,26420,TX
77028,26420,TX
77029,26420,TX
77030,26420,TX
77031,26420,TX
77032,26420,TX
77033,26420,TX
77034,26420,TX
77035,26420,TX
77036,26420,TX
77037,26420,TX
77038,26420,TX
77039,26420,TX
77040,26420,TX
77041,26420,TX
77042,26420,TX
77043,26420,TX
77044,26420,TX
77045,26420,TX
77046,26420,TX
77047,26420,TX
77048,26420,TX
77049,26420,TX
77050,26420,TX
77051,26420,TX
77052,26420,TX
77053,26420,TX
77054,26420,TX
77055,26420,TX
77056,26420,TX
77057,26420,TX
77058,26420,TX
77059,26420,TX
77060,26420,TX
77061,26420,TX
77062,26420,TX
77063,26420,TX
77064,26420,TX
77065,26420,TX
77066,26420,TX
77067,26420,TX
77068,26420,TX
77069,26420,TX
77070,26420,TX
77071,26420,TX
77072,26420,TX
77073,26420,TX
77074,26420,TX
77075,26420,TX
77076,26420,TX
77077,26420,TX
77078,26420,TX
77079,26420,TX
77080,26420,TX
77081,26420,TX
77082,26420,TX
77083,26420,TX
77084,26420,TX
77085,26420,TX
77086,26420,TX
77087,26420,TX
77088,26420,TX
77089,26420,TX
77090,26420,TX
77091,26420,TX
77092,26420,TX
77093,26420,TX
77094,26420,TX
77095,26420,TX
77096,26420,TX
77098,26420,TX
77099,26420,TX
77204,26420,TX
77205,26420,TX
77206,26420,TX
77207,26420,TX
77208,26420,TX
77210,26420,TX
77215,26420,TX
77217,26420,TX
77218,26420,TX
77219,26420,TX
77220,26420,TX
77221,26420,TX
77222,26420,TX
77223,26420,TX
77224,26420,TX
77225,26420,TX
77226,26420,TX
77227,26420,TX
77228,26420,TX
77230,26420,TX
77231,26420,TX
77233,26420,TX
77234,26420,TX
77235,26420,TX
77236,26420,TX
77237,26420,TX
77238,26420,TX
77240,26420,TX
77241,26420,TX
77242,26420,TX
77243,26420,TX
77244,26420,TX
77245,26420,TX
77248,26420,TX
77249,26420,TX
77251,26420,TX
77252,26420,TX
77253,26420,TX
77254,26420,TX
77255,26420,TX
77256,26420,TX
77257,26420,TX
77258,26420,TX
77259,26420,TX
77261,26420,TX
77262,26420,TX
77263,26420,TX
77265,26420,TX
77266,26420,TX
77267,26420,TX
77268,26420,TX
77269,26420,TX
77270,26420,TX
77271,26420,TX
77272,26420,TX
77273,26420,TX
77274,26420,TX
77275,26420,TX
77277,26420,TX
77279,26420,TX
77280,26420,TX
77282,26420,TX
77284,26420,TX
77287,26420,TX
77288,26420,TX
77289,26420,TX
77290,26420,TX
77291,26420,TX
77292,26420,TX
77293,26420,TX
77301,26420,TX
77302,26420,TX
77303,26420,TX
77304,26420,TX
77305,26420,TX
77306,26420,TX
77315,26420,TX
77316,26420,TX
77318,26420,TX
77320,26660,TX
77325,26420,TX
77327,26420,TX
77328,26420,TX
77331,26420,TX
77333,26420,TX
77334,26660,TX
77336,26420,TX
77338,26420,TX
77339,26420,TX
77340,26660,TX
77341,26660,TX
77342,26660,TX
77345,26420,TX
77346,26420,TX
77347,26420,TX
77353,26420,TX
77354,26420,TX
77355,26420,TX
77356,26420,TX
77357,26420,TX
77358,26660,TX
77359,26420,TX
77362,26420,TX
77364,26420,TX
77365,26420,TX
77367,26660,TX
77368,26420,TX
77369,26420,TX
77371,26420,TX
77372,26420,TX
77373,26420,TX
77374,13140,TX
77375,26420,TX
77376,13140,TX
77377,26420,TX
77378,26420,TX
77379,26420,TX
77380,26420,TX
77381,26420,TX
77382,26420,TX
77383,26420,TX
77384,26420,TX
77385,26420,TX
77386,26420,TX
77387,26420,TX
77388,26420,TX
77389,26420,TX
77391,26420,TX
77393,26420,TX
77396,26420,TX
77401,26420,TX
77402,26420,TX
77404,13060,TX
77406,26420,TX
77407,26420,TX
77410,26420,TX
77411,26420,TX
77413,26420,TX
77414,13060,TX
77415,13060,TX
77417,26420,TX
77418,26420,TX
77419,13060,TX
77420,20900,TX
77422,26420,TX
77423,26420,TX
77426,14780,TX
77428,13060,TX
77429,26420,TX
77430,26420,TX
77431,26420,TX
77432,20900,TX
77433,26420,TX
77435,20900,TX
77436,20900,TX
77437,20900,TX
77440,13060,TX
77441,26420,TX
77443,20900,TX
77444,26420,TX
77445,26420,TX
77446,26420,TX
77447,26420,TX
77448,20900,TX
77449,26420,TX
77450,26420,TX
77451,26420,TX
77452,26420,TX
77453,20900,TX
77454,20900,TX
77455,20900,TX
77456,13060,TX
77457,13060,TX
77458,13060,TX
77459,26420,TX
77461,26420,TX
77463,26420,TX
77464,26420,TX
77465,13060,TX
77466,26420,TX
77467,20900,TX
77468,13060,TX
77469,26420,TX
77471,26420,TX
77473,26420,TX
77474,26420,TX
77476,26420,TX
77477,26420,TX
77478,26420,TX
77479,26420,TX
77480,26420,TX
77481,26420,TX
77482,13060,TX
77483,13060,TX
77484,26420,TX
77485,26420,TX
77486,26420,TX
77487,26420,TX
77488,20900,TX
77489,26420,TX
77491,26420,TX
77492,26420,TX
77493,26420,TX
77494,26420,TX
77496,26420,TX
77497,26420,TX
77498,26420,TX
77501,26420,TX
77502,26420,TX
77503,26420,TX
77504,26420,TX
77505,26420,TX
77506,26420,TX
77507,26420,TX
77508,26420,TX
77510,26420,TX
77511,26420,TX
77512,26420,TX
77514,26420,TX
77515,26420,TX
77516,26420,TX
77517,26420,TX
77518,26420,TX
77519,13140,TX
77520,26420,TX
77521,26420,TX
77522,26420,TX
77523,26420,TX
77530,26420,TX
77531,26420,TX
77532,26420,TX
77533,26420,TX
77534,26420,TX
77535,26420,TX
77536,26420,TX
77538,26420,TX
77539,26420,TX
77541,26420,TX
77542,26420,TX
77545,26420,TX
77546,26420,TX
77547,26420,TX
77549,26420,TX
77550,26420,TX
77551,26420,TX
77552,26420,TX
77553,26420,TX
77554,26420,TX
77555,26420,TX
77560,26420,TX
77561,26420,TX
77562,26420,TX
77563,26420,TX
77564,26420,TX
77565,26420,TX
77566,26420,TX
77568,26420,TX
77571,26420,TX
77572,26420,TX
77573,26420,TX
77574,26420,TX
77575,26420,TX
77577,26420,TX
77578,26420,TX
77580,26420,TX
77581,26420,TX
77582,26420,TX
77583,26420,TX
77584,26420,TX
77585,13140,TX
77586,26420,TX
77587,26420,TX
77588,26420,TX
77590,26420,TX
77591,26420,TX
77592,26420,TX
77597,26420,TX
77598,26420,TX
77611,13140,TX
77613,13140,TX
77617,26420,TX
77619,13140,TX
77622,13140,TX
77623,26420,TX
77625,13140,TX
77626,13140,TX
77627,13140,TX
77629,13140,TX
77630,13140,TX
77631,13140,TX
77632,13140,TX
77639,13140,TX
77640,13140,TX
77641,13140,TX
77642,13140,TX
77643,13140,TX
77650,26420,TX
77651,13140,TX
77655,13140,TX
77656,13140,TX
77657,13140,TX
77659,13140,TX
77661,26420,TX
77662,13140,TX
77663,13140,TX
77665,26420,TX
77670,13140,TX
77701,13140,TX
77702,13140,TX
77703,13140,TX
77704,13140,TX
77705,13140,TX
77706,13140,TX
77707,13140,TX
77708,13140,TX
77713,13140,TX
77720,13140,TX
77725,13140,TX
77726,13140,TX
77801,17780,TX
77802,17780,TX
77803,17780,TX
77805,17780,TX
77806,17780,TX
