CountyCode,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012
6013,663952.0953,,635429.2569,615657.463,604451.4743,595142.7866,586118.8984,579048.4909,572599.1302,565851.8214,556668.4211,545513.8192,533775.4734,518732.8396,505413.8183,490726.7399,480373.0801,470859.7987,461079.2705,451514.5541,437071.9957,424267.627,410575.1904,399922.7818,384640.0706,370084.1497,354668.81,344880.5195,338136.5849,335493.9112,329920.3766,324629.1884,318272.0019,316855.2528,315191.9558,314887.9309,315844.5937,315145.6102,314823.8721,314784.8216,316424.6217,317464.1061,317438.0573,316605.9324,313676.8538,308984.3401,303623.172,300374.1175,296689.1899,294588.7645,292727.4961,293022.2811,293530.8186,292603.6658,290190.5847,285348.0578,280102.6067,275561.029,274361.2991,275408.7821,278088.1531
51059,484954.9547,484045.8344,482455.9148,482594.247,481801.8356,479038.0713,474455.3744,468947.3518,464409.3972,459096.0545,454506.0164,449901.9457,446445.4986,442761.0359,437304.2252,430421.9793,422939.9972,418099.3258,413584.7679,409941.7447,404612.5487,401053.4623,397833.3043,396088.346,392599.4102,388608.6899,384908.8937,382509.3181,383164.2701,383814.4112,385930.792,386635.0736,387331.1117,387671.1672,388721.5332,390643.0297,394552.7694,398429.4631,403466.3924,406673.1197,408993.9162,408767.8561,407360.3452,405644.8408,404667.6931,404620.8732,403505.9226,402592.2571,401456.7079,402231.6511,402325.3198,402782.9132,403170.6739,404379.1636,404675.3776,404035.776,403050.4403,401789.6472,402305.1663,403439.8747,404640.6334
37183,231519.9899,232324.3037,233441.9366,234554.6445,235928.9917,237365.3042,238776.3261,240071.9644,240857.7877,241457.5969,241764.0124,241922.2171,241575.2994,241296.2135,240208.3131,239197.1829,237981.1752,237454.5057,237097.7397,236739.2471,236152.7015,235303.5189,234218.7088,233227.8828,232252.9153,231827.4991,231497.6043,231083.0863,230297.1717,229451.8243,228608.2599,227645.7253,227008.338,226756.8493,226627.9543,226332.5454,226210.0057,226053.1432,226203.0202,226801.3667,227553.5326,227666.3212,226550.6647,225139.845,223628.4088,222521.9503,221578.1748,220877.4535,220241.1098,219491.0629,218606.8706,217331.455,215982.5233,214947.7725,214236.0634,213446.026,212773.8568,211876.7446,211148.2069,210457.9492,209848.1268
37119,182544.1763,182869.7635,183393.5307,184362.2191,185796.2464,187128.8862,188377.3982,189452.1715,190323.3334,190635.1102,190768.3497,190597.6278,190746.3342,191008.7473,191352.7696,191148.1871,190600.6941,189798.2261,188900.783,188137.145,187475.6299,186953.591,185770.3818,183812.5642,181094.379,179343.0057,178609.0229,178368.7624,177599.9412,176556.5132,175564.5303,174341.3069,173132.5592,172300.6798,172196.9195,172172.3851,172241.209,171654.8348,170818.117,170182.2924,169862.7865,169272.9459,167981.3464,166568.3769,165158.3632,163846.2619,162314.12,161089.7836,159978.1136,159067.8991,158080.1764,157031.5812,155810.8257,154779.3658,153795.1707,152953.9353,151964.2721,150893.5431,149733.4567,149359.7184,149174.34
24031,526249.3687,525107.6081,523352.6109,521610.4465,520581.5257,518318.7339,515521.8516,511701.9194,508271.5101,504194.5439,499776.0723,495658.6034,490954.4776,485133.4173,478983.5189,472922.6152,466741.6917,458666.6245,450833.2849,443298.4671,436490.4434,429856.5199,423237.9986,417451.9923,412099.1654,408331.8118,404823.1014,401296.1215,398498.5665,397294.4545,396533.2372,395456.9366,393284.978,391953.8621,391231.7172,392157.4578,393925.1618,393688.303,394789.4009,396591.8395,401010.1923,403130.5938,402901.9554,400215.5271,397136.6789,394770.4155,394148.4661,394090.6286,394291.8173,396443.2797,398617.4896,400008.0797,398022.5873,395217.2866,392262.7129,390476.9829,390098.8591,390699.4144,391345.1682,390422.9098,388645.0734
13121,230128.5314,230439.3585,231008.3944,231468.1106,231974.4938,232537.1052,233174.2158,233780.2149,233822.5026,233436.4261,232803.2731,232034.128,230691.5819,228454.7037,226145.1585,224398.3629,223465.5984,222534.5182,221083.1386,219214.7258,217331.0575,215354.2548,212979.0668,209840.2661,206264.315,203071.9525,200093.0916,197387.1774,194279.0054,191619.2321,189442.6333,187860.1806,186701.0565,185630.6527,184655.8,183448.296,181892.6988,180609.0759,179977.9318,180666.4019,181493.932,181598.6978,180244.0388,178527.0833,175972.6933,173586.6901,171126.9357,169798.8788,168872.43,168264.1192,167175.3023,165815.1444,163929.0822,162322.7316,160940.2098,159556.887,158343.3219,157263.7783,156791.0874,155981.678,155085.6599
48085,208647.5032,207764.193,206902.5753,206898.4519,207485.6613,208451.3551,209194.8007,209872.6999,210363.208,210775.3574,211275.6277,211761.8433,211123.5136,209809.1588,208233.0078,207540.785,207167.7361,206806.9086,206431.6546,205722.3911,205009.3206,204332.6044,204109.7321,203930.0588,203912.1128,203710.3708,203702.2557,203457.9885,203200.7067,202804.4147,202860.7811,202592.7723,202314.5153,201578.4567,201729.823,202189.1882,202919.6173,203364.973,203869.6378,204568.7204,205054.6352,205047.7883,204335.3489,203093.372,201576.1934,200172.9886,199026.4409,198535.4028,198552.9498,198734.1317,198440.9142,197630.494,197067.5591,196734.7702,196939.2331,197056.6154,197337.4424,197485.7985,197548.7097,197179.7296,197038.8334
4019,235013.5401,234389.1914,234586.2739,235043.6305,234977.8567,234178.7374,233081.2586,231861.5143,229691.035,227643.7459,225027.3828,223671.4602,222190.1148,219685.7165,216244.046,212469.1656,210326.091,208000.972,205625.1724,202322.8164,199451.0195,196634.0291,194417.9107,192075.1807,190438.6194,189289.4729,187601.3372,185309.8517,182636.0777,180277.2735,178139.7708,176111.3662,174423.3611,173312.917,172380.9723,171999.1066,170894.1961,169695.1067,168802.2984,168661.5238,168234.1594,167068.5317,165289.8412,163933.6882,162530.6201,160685.5001,158510.2288,156804.2708,156170.2724,155002.6341,153226.5962,150623.7214,148277.7646,145982.9703,143499.8291,141380.3903,139444.9135,138122.0967,137076.0958,136159.1563,135712.1052
15003,512675.0225,512771.1349,513475.1861,514595.5207,515730.6101,516759.7019,516369.8738,516420.3936,515669.6865,515910.562,515907.9967,516144.5705,515937.8847,515154.5231,515522.6454,516508.011,519738.5621,522227.0302,518519.9478,510521.0511,500781.9883,495569.1747,492053.9421,489130.8713,486547.6345,482312.464,477881.0393,473287.9712,468994.1294,464002.1504,459096.058,455313.536,450473.7739,444824.0303,439714.5593,438542.6653,440346.2752,445003.328,448059.6544,451472.2951,452928.2823,456537.6644,459268.4779,461776.8798,462882.0936,463799.379,466237.5154,467980.6087,469973.4776,469882.0724,470628.0448,468853.8403,466808.114,463766.5708,461720.4093,459970.4967,458556.1781,458475.7561,457850.1546,458134.2909,458136.1843
6019,293765.7605,293533.2761,292030.7792,290260.5689,287153.2284,284486.0885,281703.4137,279814.5372,276925.478,273504.6188,268330.4743,262915.4078,258183.607,253337.1767,248378.6331,241823.2019,237434.7317,233096.2113,228166.6613,220676.8382,212479.2142,205268.5663,199455.7182,194410.2248,189340.5597,185570.4657,182725.7736,179984.9449,176096.0387,171936.8063,169031.2328,167204.9124,166133.4226,165092.8675,164552.3918,164720.5627,165698.0482,166829.146,168015.7532,168217.7188,167819.1851,166929.7891,164914.8834,162239.3386,159452.2966,158238.491,158335.0081,157943.2708,156013.3089,152849.3868,149914.662,147732.0169,145700.2362,144217.0364,143075.8029,141764.1049,140877.082,139851.1728,139433.1273,138535.1657,138224.939
29189,171238.6424,171238.8836,171287.4048,171276.1878,171283.8472,171437.7862,171611.9826,171433.9189,170943.4523,170165.946,169114.3748,168074.7288,167232.2712,167063.1643,166918.4708,166254.4478,165271.179,164183.9282,163621.3696,163114.9127,162821.1922,162174.1709,161461.0259,160638.7916,159968.1642,159616.247,159546.8003,159506.6231,159281.0299,158628.5034,157698.2635,156585.4314,155379.6744,154699.4463,154650.5978,155105.4249,155383.738,154892.6767,154342.8367,154141.6715,154376.4118,154270.8893,153544.5174,152551.2047,151517.5531,150354.2005,149221.4518,148027.5307,147028.4769,146285.3039,145528.8126,144725.9828,143797.0051,142855.5746,141769.4127,140418.3355,139318.0305,138343.6341,137381.3244,136338.919,135436.8718
36119,596908.2498,593002.3178,590700.0423,588826.4203,588481.2685,588598.9433,589064.7217,589162.872,588452.4955,586892.4351,583908.4483,581203.0195,580597.7469,580704.9788,579090.3697,576267.0817,574202.92,573292.9831,572955.4584,572225.7198,570724.94,567683.0416,564593.0348,561309.4506,556836.1898,551888.4284,547819.2377,544161.6508,539569.5535,534002.7191,528434.5552,523972.6028,520785.3294,519509.6279,518236.4358,516761.5777,516077.0879,516192.6554,516765.791,518623.539,520934.8943,524324.5405,524678.9856,524580.6002,522657.8655,520289.3828,517459.3441,514859.1292,511338.9981,507160.1091,504554.267,502029.0963,499480.8682,496522.2386,496735.9929,497125.1959,495389.4832,492319.2108,489128.9412,486878.4114,484004.7669
12031,187146.6566,186741.6475,186599.6434,186525.8408,186618.036,186307.8832,185982.4847,185400.6801,184650.6507,183467.4794,182193.4739,180809.4502,179343.0239,178241.0988,177171.6885,175839.9552,174042.8663,172068.1243,170075.9791,167687.4577,165199.5963,162853.4627,160794.9397,158789.6442,157618.3301,156062.5611,154457.9468,151635.1279,149005.1277,146701.1521,145546.4115,144779.6167,143904.3243,142402.4482,141172.7801,140147.568,138685.6039,137143.7978,135748.0279,135162.465,134951.9856,134798.501,133811.037,131926.6334,129879.1033,128443.4754,127041.2502,125302.912,123068.4573,121262.6829,119462.6129,118004.3169,116135.0308,114318.5667,112642.611,111259.3737,110023.7618,108672.7428,107638.8151,107031.3171,106892.9965
18097,92516.91862,92580.53619,92494.78585,92523.92489,92424.97732,92310.14569,92154.79738,91895.61243,91457.22295,91143.70217,91372.82128,91887.35211,92152.75114,91977.84951,91647.31611,91451.98179,91557.40851,91869.44532,92003.72572,91925.61,91473.72658,91130.6097,90561.49797,89739.17991,88914.73576,88037.70424,87665.79482,87461.4902,87768.11554,88215.24561,88764.42452,89129.27734,89468.15084,89464.41266,89757.30422,90192.66958,90698.70956,91229.12036,91645.76646,92105.29742,92349.13879,92406.82384,91867.64804,90900.55462,89388.78062,88269.01294,87155.36065,86574.99734,86175.58723,85990.58344,85804.57081,85449.85136,84621.41365,83614.76266,82903.95557,82884.86807,83277.38919,83407.8984,83068.42404,82442.97075,81638.79071
12103,226004.7559,225318.6967,224545.8094,223290.3199,221793.0074,220356.4191,217957.7867,214703.2641,211541.3704,208513.6982,205855.7426,201595.9445,197862.9402,193938.0199,191701.8673,188940.8781,186258.3265,183230.5715,180314.9986,177193.3631,174006.641,170802.7202,167697.3083,164931.3951,162349.5025,159780.7042,157203.8723,154290.1729,152050.245,150162.3458,148807.1943,147229.555,145598.2222,144141.1997,143394.5187,143009.1321,142894.8364,142890.3209,142744.1006,142750.7944,142358.8946,141751.8024,140716.0002,139327.7215,137850.3822,136413.2306,135029.1188,133902.5951,132059.7409,129802.7401,127430.5673,125581.8441,124230.1754,122737.638,121220.9734,119941.2774,119048.6268,118814.3075,118535.5496,118399.98,118046.68
24033,359486.6282,359129.5612,359465.2972,359537.996,359423.1236,358970.7795,358326.7436,358311.3307,358363.5282,356732.1777,352631.5887,347463.9416,345052.2121,342846.881,340018.0635,336605.3586,332469.3192,327372.7361,319392.5896,312190.8634,305064.3504,298833.9834,294186.7616,290787.7904,287267.6326,279779.4933,270663.9458,261674.5707,255719.6067,251228.1064,245882.955,240220.7701,234583.0781,230360.9181,227641.1139,225307.7023,223758.5089,222038.2912,220118.3704,217564.7015,215296.2924,213861.8539,213141.7352,212319.1341,211110.1082,209793.1863,208002.6199,205980.3694,204256.3943,202972.8323,202733.3637,202646.9166,202211.4708,201617.0344,200152.5154,198233.7448,194986.6258,192426.5288,191220.503,191410.2274,191650.8375
9001,491857.892,490145.0128,487961.5457,487145.1193,485669.3062,484601.3111,483319.3003,481579.6935,480386.8318,479528.7531,477830.1112,476100.1934,474411.699,473502.8312,471781.8149,468814.7105,466108.3711,463757.2748,461324.5809,458248.2395,454008.947,449329.7413,444766.5916,439563.7137,433789.1354,428900.4509,424950.5489,421900.5698,417725.7809,414481.5976,411747.5392,411059.0465,409457.6878,407742.4009,405258.7967,403484.8754,401490.2081,399447.2893,398175.0837,398785.6029,400367.526,401311.1127,401081.9392,399194.8804,396494.8482,391534.9177,385933.0771,381710.1286,380851.0681,380739.8177,379676.1938,376629.9699,374416.8656,373820.6716,373655.5973,372463.7529,369967.5763,367973.7616,366956.8435,365879.1575,364739.3677
34003,489189.8868,487931.0975,488157.3806,489812.0615,491580.7826,491714.7285,490311.797,487817.5251,485325.0228,483280.7119,481515.7617,479588.2632,477400.3693,475401.3377,473545.6386,472039.9957,469093.0726,464977.406,460031.5047,455878.776,452720.2869,449235.7331,445710.2373,442498.24,441988.2346,442415.0238,443402.6871,441700.347,438968.3145,435899.6971,433769.1044,431868.3757,429803.6944,428747.1934,428224.1222,429129.6842,429757.068,430778.4634,430125.6564,429143.2775,427980.1741,427585.8937,427364.3314,427699.9743,427639.8448,426543.3228,424538.8001,422272.4638,421035.8642,418740.5396,416974.4685,414965.7034,414538.1053,413030.0788,411139.1634,409177.098,408397.5346,406872.0383,404886.9596,402028.7972,400237.1927
36029,115995.5482,116170.0461,116126.5428,116006.6205,115984.6903,116222.6482,116563.2701,116925.0937,117146.0876,117274.6039,117422.8888,117533.3824,117726.2656,117670.1408,117979.3677,118394.0582,119018.0456,119269.2602,119370.9036,119418.2661,119522.6048,119284.4597,118984.9684,118663.0579,118682.1571,118906.3195,119361.1004,119820.6621,120162.8143,120214.9748,120220.6763,120225.1458,120245.0189,120344.2316,120533.9776,120710.4716,120430.8927,120243.4257,120328.7444,120984.9269,121632.609,122399.1731,123029.1736,123236.5161,122906.7859,122180.2964,121811.5112,121735.4492,122071.7443,122157.5659,122126.7177,121954.5055,121770.1671,121394.6684,120978.0095,120667.4036,120572.5446,120411.5267,120115.4639,119629.8142,119229.7322
13135,206429.1171,206621.5209,206941.7188,207417.1718,207948.8099,208387.3787,208768.751,209059.6409,209070.8489,208982.7209,208521.5375,207874.5747,206571.2013,205397.9288,204009.2525,203133.454,202015.8752,201053.5941,199625.2988,197878.3787,196069.5637,194044.7611,191379.3545,187232.9942,183089.7995,179088.7494,176549.3287,174350.589,172778.5456,171368.3187,170540.9235,170376.7473,169898.1821,168771.2197,167683.4017,166986.0205,166411.0729,165319.7489,164204.2215,163729.4882,163418.6895,163422.3031,162252.5213,160493.4871,157519.9178,154579.6208,151918.0086,149665.3969,147418.8734,145476.518,143503.2438,141648.9281,139212.378,136652.2495,134384.9936,133123.2625,132858.655,133111.5127,133031.7504,131966.0767,130901.5995
55079,159340.2991,159431.878,159659.6932,159819.8773,159854.7285,159817.1239,159434.2652,158975.8779,158471.309,158133.4042,157854.3178,157467.2663,157139.1707,156290.6179,155175.2282,153882.4936,153090.3113,152746.692,152322.4012,151686.9485,150559.7642,148859.9634,146752.4526,144834.9725,141908.4701,139921.8535,138364.797,138458.5746,138400.6544,138429.6987,138254.8872,138356.0085,138293.255,138299.0824,137676.768,136829.5716,136604.8999,137104.3309,137987.1757,138934.3248,139514.1791,139504.0385,138745.2988,136796.6266,133750.1545,130645.7193,128003.1036,126269.0744,124745.7238,123518.9719,122290.9911,121048.3249,119910.6401,119111.5371,118016.1448,117090.8174,116415.7331,115990.2667,115732.1588,114828.0502,113944.5636
17043,321059.8555,321583.4963,322034.0425,321959.211,321132.2358,320361.1846,319570.0033,318939.2988,317826.394,316665.6613,316095.6051,315661.0871,314333.0056,312129.17,309428.5175,307538.5411,306136.7644,304699.1144,302958.1098,300681.3632,298555.0437,296154.5465,293376.0405,290148.1279,286605.8403,283548.5089,281422.4041,279518.3482,277740.2025,275906.7987,274586.8469,273060.3958,271197.5558,269484.942,267664.6489,266163.3296,264877.0877,264061.1073,264490.1117,265528.2076,266724.6732,266497.8654,264507.2306,262035.48,259350.9249,257170.6488,253892.6459,251311.7907,249102.4786,248087.0118,246014.3047,243644.9949,241326.8929,240009.4368,238591.8627,236896.8027,235087.6529,232837.5474,230471.3857,227345.368,225703.8939
47157,,124279.986,124410.3814,124664.7876,124845.4175,124832.1906,124710.6744,124434.2352,124026.9058,123502.2615,122654.0472,121648.184,119953.5249,117985.0293,116096.6578,114780.9742,113973.1082,113265.0243,112642.5171,111909.901,111020.8489,109945.7609,108702.1366,107505.6772,106437.0172,105500.6891,104661.9401,103753.9685,102965.8364,101917.6869,101156.4068,100466.788,100091.3557,99585.20049,99001.66589,98520.09239,98164.92857,97983.28634,97868.99541,97873.82412,97961.63029,97976.53387,97763.60199,97263.09923,96560.00349,95894.49071,95155.63362,94383.25359,93434.81818,92535.37718,91549.55403,90934.70722,90431.61221,90260.57884,89994.11297,89756.5745,89530.59596,89086.83701,88769.71587,88219.72291,88110.2121
53053,312653.4439,313794.9915,315092.301,316679.6127,318642.2566,320492.6343,321130.7419,320614.257,319393.9423,317804.2405,316019.4064,313973.7823,311803.1024,309999.084,308819.7706,307794.3913,305873.9747,302980.1351,299594.7961,296679.8261,293535.0942,290536.9756,286479.2589,283616.8037,281375.8498,278447.558,274462.6496,269893.2777,266752.497,264547.738,262596.4832,260506.0896,258609.621,257515.9622,257612.1568,256381.0449,254569.9106,252920.1177,253139.091,253905.1823,254744.4552,253939.594,252136.9073,249564.6248,247418.7413,245291.8039,242438.9668,239385.4555,236903.1601,235440.5019,233424.753,231494.4067,227883.7038,224417.7668,220506.9771,217596.2819,214923.6124,212319.8853,209519.7549,207261.8331,205394.4819
