StateCode,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012
34980,184238.9223,184679.8185,185183.0603,185861.6309,186779.1352,187735.6573,188624.8685,189221.3566,189398.3201,189286.3753,188844.2185,188373.3175,187822.6229,187543.4168,187461.344,187719.2304,187841.6505,187705.9668,187094.0611,186375.6691,185588.073,185023.1381,184338.007,183485.9682,182744.6929,182190.9828,181659.1047,180742.2532,179760.282,178880.9175,178010.7169,177270.5867,176740.9394,176468.2606,176223.718,175945.0172,175845.1051,175808.6827,175821.1509,175796.6533,175655.502,175315.9145,174805.1404,174234.2548,173633.8758,172847.613,172139.6095,171410.061,170583.8288,169687.2207,168923.7041,168513.5014,168198.1209,167820.5084,167260.5278,166602.4878,165884.6103,165270.325,164859.1166,164711.0424,164698.2628
47260,242869.6393,243728.3892,244685.4376,245710.3556,246314.0664,246775.92,246733.3908,246569.413,246335.2556,246461.088,246434.743,246103.5627,245580.9886,244948.5903,244085.8198,243078.4574,242419.7094,242021.1127,241380.7057,240012.0386,238353.5569,237004.5275,235859.0872,234934.6261,233994.9841,233080.0099,231947.7841,230830.1704,229678.501,228532.7702,227234.1231,226083.4429,225051.6264,224103.2422,223324.8196,222747.5761,222471.3062,222433.0642,222493.0237,222600.996,222469.4907,222047.0017,220926.4399,219532.4424,218051.0808,216803.3033,215636.5707,214656.1212,213597.8145,212514.6668,211383.6733,210440.2899,209302.3981,208122.6539,207162.5349,206453.5083,205608.0431,204605.9915,203517.3852,202845.512,202366.7645
39300,291617.6215,290350.1509,289244.9767,287993.5264,287216.6024,285762.2175,284534.411,282898.9965,281521.5441,280473.94,279721.9679,279099.1579,277721.2567,275782.6051,273620.3314,271525.909,269440.479,267267.8947,264720.3161,261788.4495,258692.2847,255449.3902,252320.7308,249205.1308,246294.502,243774.6592,241281.4349,239093.2577,236892.4927,235097.2362,233521.9865,232377.5803,231570.8853,231101.6643,231125.502,231331.8421,232155.8376,232854.5877,233511.43,233775.1665,233916.6614,234020.7008,233941.1508,233601.6397,232695.1607,231297.8486,229731.2063,228663.2665,227772.5703,227004.5007,225815.4157,224450.2368,222930.6312,221712.8568,220504.5382,219443.6478,218237.0818,217079.7896,215564.7773,214162.2195,213002.9116
27260,222952.9488,222646.9881,222518.2588,222513.8241,222460.3612,221936.9046,221283.4134,220263.0649,219027.4059,217458.0815,215787.8107,214090.6132,212254.0947,210650.3296,209598.9956,208382.9809,206588.9469,204119.7337,201505.9694,198793.9293,195818.2957,192895.5609,190147.5147,187583.6368,185583.2127,183381.7553,180999.4511,177967.8192,175219.3954,172892.3148,171534.1789,170479.059,169371.8565,167724.7513,166303.0388,165113.4697,163726.575,162427.4675,161289.6054,160700.6487,160396.6082,160100.6727,159114.6625,157302.1142,155298.9912,153736.1002,152099.1233,150122.3553,147868.4884,146259.4657,144738.9088,143374.0319,141535.7571,139753.1161,138187.4485,136906.2431,135790.571,134626.1055,133808.8992,133447.6678,133492.2948
33340,215717.6963,215917.2356,216152.6523,216164.5959,216195.9908,216346.4142,216207.3812,215936.8784,215560.4117,215293.1794,214976.2121,214487.8462,214186.9211,213572.4786,212674.9198,211313.6789,210243.4316,209641.3468,209122.5932,208409.0055,207134.0666,205233.607,202967.9575,200833.9021,197643.9045,195466.0185,193997.1035,194223.8267,194118.0331,193868.703,193397.6789,193321.9184,193211.4774,193187.1937,192596.1032,191867.1831,191835.5111,192716.6237,193964.9034,195032.5278,195461.077,195164.3855,194263.4854,192314.6164,189464.8008,186517.5178,184026.8365,182299.2143,180776.7751,179390.3156,177962.0247,176558.2781,175062.8955,173880.7316,172483.2635,171508.4342,170856.5089,170422.7947,170199.6796,169467.6133,168835.1672
36420,121032.4579,121137.66,121187.0663,121354.5325,121640.017,122028.6067,122443.1463,122838.6083,123078.0453,123183.7654,123261.1583,123304.0316,123201.6978,123082.6353,122980.7307,123208.3375,123600.4106,124049.6032,124171.0493,124043.5767,123938.0923,123977.9308,123833.155,123561.6698,123245.7612,123235.2453,123288.711,123450.9347,123523.5243,123732.1943,123941.9994,124270.404,124531.4786,124659.4278,124936.6039,125247.8248,125634.8402,125971.0521,126324.6436,126629.389,126864.1029,126908.0974,126782.6524,126444.3367,125999.4412,125407.2174,124731.3324,124196.5996,124026.4277,124051.6677,124008.4228,123776.9883,123387.032,122968.91,122660.0562,122553.8769,122543.8303,122450.6196,122234.9628,122014.5109,121877.1325
39580,211558.2727,212311.2566,213294.9838,214258.902,215425.1093,216634.1312,217796.3069,218870.7479,219511.1036,220007.0619,220257.3259,220406.8605,220176.3263,220046.4526,219505.6127,219047.3014,218365.0078,218003.2738,217705.5488,217359.0546,216771.5511,215996.1045,215060.7334,214163.721,212986.3113,212166.3123,211427.991,210913.5506,210238.6234,209554.4175,208860.3855,208027.2359,207487.6123,207246.6521,207134.5623,206864.4109,206776.572,206670.2519,206809.0025,207259.9115,207779.2727,207837.651,206920.7262,205772.5615,204531.904,203600.8376,202762.5402,202072.0888,201438.7995,200748.513,199902.2459,198639.232,197295.5426,196242.4255,195495.1238,194724.4068,194059.6704,193252.4008,192546.9129,191921.8571,191467.1002
32820,133165.0844,133243.4248,133450.0606,133791.9068,134072.042,134149.1461,134110.4247,134014.6259,133845.3635,133571.985,132997.5651,132286.1494,130976.4929,129424.3335,127881.0738,126776.6914,125923.8915,125155.4811,124468.6315,123826.5902,123078.6553,122239.1095,121330.619,120485.4672,119758.1668,119109.1448,118545.8253,117788.7323,117059.186,116113.3319,115365.9642,114652.307,114107.2112,113577.1426,113055.4348,112665.0252,112394.8718,112266.4263,112223.3909,112289.069,112408.153,112416.1236,112171.1606,111650.0735,111008.4052,110341.3523,109668.3341,109031.9957,108392.1861,107791.5675,107064.1427,106535.2872,106108.28,105921.8924,105737.4924,105517.0959,105295.8131,104914.4758,104643.6505,104219.9909,104132.6538
40060,219607.0278,220123.8338,220774.4147,221741.0861,222632.8944,223366.1592,223716.9015,223699.7499,223471.8496,223150.5717,222916.5283,222476.1103,221974.7518,221482.8187,221239.7781,221021.0958,220295.8516,219193.7676,217696.6906,216224.8203,214977.0423,214100.0604,213478.9056,212709.9634,211699.0624,210502.5147,209172.799,207869.1702,206454.9749,205167.9419,203964.9836,202763.3016,201641.1543,200442.4374,199627.4957,199154.71,199161.1091,198950.6447,198510.2241,198089.8976,198019.8012,197825.7175,197016.9722,195824.9019,194290.8575,192778.3031,191157.6937,190056.388,189131.1357,187936.0477,186694.2294,185424.2357,184521.1111,183398.0181,182269.8625,181242.4382,180374.8959,179686.3867,178975.3776,178398.9328,177807.6845
31140,137489.7057,137647.0203,137756.1404,137831.2415,137845.4731,137839.8226,137834.4131,137853.9576,137895.5854,137948.4844,138003.0177,138062.688,138069.5731,138108.1823,137945.2294,137611.954,137140.3394,136832.0888,136607.3135,136523.5451,136351.1702,136179.795,135894.5189,135583.1059,135410.407,135290.0719,135314.6238,135324.1153,135175.6817,134945.8907,134536.6543,134266.5047,133904.5539,133726.098,133689.0109,133857.6484,134056.3058,134017.3166,133973.8064,133918.2673,133960.5127,133792.1156,133524.2221,133186.4058,132885.5512,132457.204,131790.1836,131086.1805,130412.8818,129875.5405,129359.432,128768.5792,128174.0664,127560.7839,127105.7016,126752.8114,126624.6516,126465.7038,126500.4716,126465.3373,126408.837
35380,203253.6952,204005.7284,204705.9049,205291.3296,205771.7861,206324.6355,207009.4087,207596.5821,207918.1051,207930.8365,207987.2477,208056.7032,208369.0596,208274.0862,207302.7895,205730.1875,203930.6595,202706.5731,201946.7704,201363.6939,200789.6606,199889.6683,199038.4823,198374.8247,197898.5172,197680.2931,197529.7501,197823.6748,198227.1487,198904.2553,198962.348,198334.9346,197033.2986,195933.4759,195391.6309,194813.0744,194222.4925,193488.7127,193340.7257,193288.9803,193620.4681,193632.5032,193480.4103,193142.1193,192830.0597,192505.4378,192016.049,191055.7123,190053.4461,189070.8042,188418.7512,187785.9865,187357.2132,187122.7077,186765.1,186173.9692,185447.681,184674.1635,184135.5732,183615.6492,183304.2668
41620,229776.9682,233134.7633,236535.3071,239499.499,242363.1225,245793.2565,249446.5988,253113.0494,255630.0913,257117.0442,258258.4785,259407.7472,260384.0794,260354.5009,259077.1564,256961.06,254649.6768,252153.3429,249643.1956,246945.8747,245081.2573,243464.1643,242125.6929,240464.1463,238030.1937,235109.0827,231819.4634,229546.0638,227422.9295,225676.3942,223812.0618,221897.3515,219900.48,218048.4598,216713.0787,215725.1897,215175.3868,214962.4782,214859.8245,214716.7156,214677.7332,213910.192,212480.4121,210041.9028,208177.3089,206751.1316,205380.5274,203500.8822,201006.5134,198712.244,197040.6394,195842.4628,194849.5513,193673.4896,192625.64,192059.0849,191170.6104,190097.568,188994.6359,188554.1825,188589.66
25540,257130.5175,257418.3535,257873.1828,258052.3938,258140.7358,257830.15,257271.5565,256720.548,256062.0311,255596.3397,255022.198,254671.3494,253895.0443,252639.5601,251118.4579,249656.9527,248396.2159,247162.0089,246034.2558,244807.0573,243402.1939,241877.1176,239970.5738,238274.2268,236919.368,236353.9976,235553.7986,234910.9326,233956.7366,233076.141,231729.809,230485.5167,229565.1304,228933.9687,228132.9534,226946.3269,225511.7682,224575.756,224465.7522,225295.0563,226370.1127,227293.1229,227467.785,227175.6809,226486.173,225105.4041,223483.0088,221655.9645,220522.5491,219613.9447,218215.7952,217071.6752,215528.9906,214779.8892,213706.8975,212747.6195,211282.2027,209710.7813,208308.2715,207462.2279,206754.1738
15380,111244.6553,111341.6347,111312.6172,111261.1016,111335.4247,111579.927,111884.0801,112205.1531,112431.1707,112609.441,112787.7899,112918.454,113087.6066,113068.8308,113357.4479,113690.3375,114180.8303,114372.1477,114452.4532,114514.4286,114563.1793,114358.7068,114088.8921,113838.2656,113824.965,113944.0149,114320.4903,114815.4582,115282.1831,115494.655,115626.2776,115736.415,115829.5427,115944.8699,116140.1925,116324.1272,116218.9879,116178.5375,116363.6344,116949.0767,117522.8148,118153.0368,118660.1356,118783.6797,118446.8275,117780.7847,117368.4126,117231.6816,117410.807,117425.9687,117332.5202,117166.7215,117035.8158,116787.9906,116520.3686,116341.4357,116338.9606,116243.8463,116022.5764,115630.6354,115309.6371
13820,151164.3708,151729.1511,152261.2811,152797.4268,153170.931,153343.3804,153465.752,153522.2163,153660.421,153680.7233,153547.9141,153182.5752,152540.2048,151860.8568,151008.0508,150436.0733,150132.486,150040.242,149715.1244,148880.8593,148101.5553,146977.8908,146018.546,144724.7539,143824.2639,142735.3693,141819.138,140686.7681,139955.5306,139213.3363,138589.4772,137846.4875,137323.8635,137205.901,137309.8419,137549.506,137642.4604,137824.9111,137543.3545,137472.5838,137220.9969,137142.3889,136547.0859,135656.3226,134523.9186,133422.6919,132363.8185,131350.2677,130680.1768,130552.8994,130686.4362,130615.1288,130102.4703,129705.6599,129621.0371,129791.7407,129710.4758,129303.7849,128236.4896,127211.1295,126382.2179
40380,123681.4092,123943.0706,124095.9263,124130.9827,124077.7633,124002.6846,124076.9866,124290.9546,124541.164,124789.3077,125017.2755,125294.7248,125577.6511,125868.1096,126023.6428,126002.2842,126054.9286,125951.4301,125850.9639,125589.5031,125308.8574,124923.7132,124420.3737,123934.8746,123487.6264,123202.5884,123191.1526,123284.7775,123259.4566,123166.1933,123152.1352,123314.6649,123538.4562,123686.5896,123729.0838,123633.555,123638.3999,123757.0207,124098.1267,124610.1678,125220.9647,125719.2644,126028.453,125537.6931,124739.7508,123713.0588,123100.6417,122633.9355,122481.0987,122432.2795,122475.6784,122184.1799,121746.7657,121139.3462,120792.7311,120678.344,120660.2156,120587.9256,120493.077,120511.6069,120325.5725
24340,146283.3294,146219.1425,146251.5484,146081.616,145676.5712,145110.7351,144395.8262,143861.5765,143378.8224,143000.8451,142450.5234,141928.7429,141430.5823,140955.2492,140300.6236,139569.8224,138994.5,138611.2051,138210.8928,137556.6556,136691.2222,135880.4796,134890.9529,133832.3242,132892.3584,132257.0233,131610.2964,130652.7935,129319.4305,128084.6497,127166.565,126710.0639,126849.4432,126891.3051,126925.2373,126435.2656,125962.3456,125612.9703,125544.2915,125801.0619,126078.5863,126180.6823,125928.1249,125320.7445,124257.2567,123058.0299,121855.75,121077.5027,120435.8447,120010.6438,119610.9165,119291.2174,118926.675,118560.618,118296.1389,118268.7227,118318.7724,118270.8209,118064.2043,117930.0487,118016.32
46060,235014.8328,234390.6219,234587.6955,235045.0288,234979.2299,234180.0285,233082.2858,231862.316,229691.7996,227644.6236,225028.4087,223672.635,222191.423,219687.0959,216245.3673,212470.4588,210327.3462,208002.1398,205626.0938,202323.5249,199451.6935,196634.8069,194418.8306,192076.237,190439.7677,189290.6601,187602.45,185310.9488,182637.148,180278.2823,178140.5799,176112.0058,174423.9843,173313.6456,172381.8405,172000.1134,170895.2456,169696.1379,168803.2184,168662.4532,168235.1039,167069.4512,165290.6015,163934.3176,162531.2571,160686.2527,158511.1258,156805.3099,156171.3341,155003.6467,153227.4631,150624.574,148278.6209,145983.8054,143500.5309,141380.9845,139445.5215,138122.8153,137076.9521,136160.1467,135713.1446
46520,512681.12,512777.2667,513481.363,514601.7475,515736.8792,516766.007,516376.1961,516426.743,515676.0597,515916.9739,515914.4418,516151.0461,515944.3853,515161.0479,515529.2117,516514.6252,519745.25,522233.7778,518526.6961,510527.747,500788.6144,495575.7655,492060.5069,489137.4088,486554.1487,482318.9448,477887.4922,473294.3935,469000.5081,464008.4623,459102.3255,455319.791,450480.0207,444830.2391,439720.7284,438548.8398,440352.4928,445009.6262,448066.0135,451478.7229,452934.7522,456544.2064,459275.1036,461783.5972,462888.8841,463806.2159,466244.4148,467987.5555,469980.4738,469889.0886,470635.0958,468860.8876,466815.1465,463773.5675,461727.4095,459977.516,458563.2299,458482.8388,457857.2479,458141.4042,458143.3123
46140,123118.721,123306.4876,123492.0037,123639.3872,123771.2244,123971.2144,124249.6778,124513.2352,124744.0766,124875.712,125027.2524,125110.6742,125133.8029,125232.1568,125403.8943,125720.4342,126020.6866,126123.959,125986.4004,125673.4671,125366.1178,125262.7359,125194.1165,124967.0184,124691.9798,124401.9756,124450.5455,124446.9628,124531.8394,124673.0877,124851.8066,124924.4241,124966.9801,125009.6004,125015.7183,124937.0354,124925.3176,125165.041,125630.9419,126389.175,126969.967,127127.7251,126654.2626,126087.2714,125438.397,124730.2997,123942.1099,123423.3513,123045.0139,122566.4209,121825.5729,120993.1722,120175.0848,119636.1062,119491.3391,119536.4041,119710.6246,119667.3957,119550.558,119313.7366,118927.7253
23420,293756.2956,293523.9437,292021.7449,290251.8966,287145.0176,284478.1574,281695.2885,279805.9987,276916.5661,273495.7595,268321.8539,262907.067,258175.5287,253329.4918,248371.4504,241816.5854,237428.4985,233090.1664,228160.5101,220670.5081,212472.7411,205262.1688,199449.4434,194404.0804,189334.5563,185564.6821,182720.2295,179979.6723,176091.0038,171931.9523,169026.3845,167199.9568,166128.3456,165087.7694,164547.288,164715.4403,165692.8855,166824.0481,168010.7523,168212.8641,167814.4221,166925.0722,164910.1759,162234.5999,159447.5422,158233.7129,158330.1803,157938.4137,156008.4712,152844.7072,149910.1651,147727.7,145696.0281,144212.8974,143071.7021,141760.0058,140872.9553,139847.0178,139428.9286,138530.9401,138220.6699
49340,286378.6984,284985.5446,284808.9475,284482.3387,283480.8321,282132.7542,280516.0405,279178.0383,277437.1795,275117.4852,273399.5051,271964.3274,269976.0465,267313.1362,263797.9618,261186.4302,259097.0723,257675.3596,256192.919,254128.5918,251589.2685,249232.7277,246832.5598,244603.5757,242106.7616,239276.465,237254.6886,235489.854,234968.0337,234083.6218,233580.5166,232646.6537,232097.8623,231703.6252,231723.7059,232061.8912,233172.4338,234674.6068,235691.9545,236305.9499,236155.2914,235970.3854,234707.1238,233369.536,231485.129,229442.5131,227389.0826,225903.0563,224761.9875,223842.2359,222619.722,221443.6374,220301.8279,219223.7121,218735.4301,218187.0272,217363.0094,215657.8953,213726.7718,211990.909,210542.3152
36540,147582.1108,147650.608,147664.3501,147644.3305,147636.8325,147240.852,147080.4887,146991.1381,147154.9266,146699.535,146154.7702,145574.0988,144956.0485,144121.3494,143358.935,142849.4896,142499.9424,142235.495,141948.4879,141512.5205,140743.5781,139825.0567,138864.9382,137975.6165,137271.9885,136960.1853,137409.4822,137904.0776,138527.565,138908.9713,139286.5215,139638.2811,140172.27,140865.5426,141446.5076,142118.9123,142886.886,143502.1324,143525.4701,143859.1999,144110.3915,144107.5836,143024.8968,141446.9964,139849.8995,138472.667,137213.1751,136347.2384,136046.4889,136077.985,136084.566,135420.1451,134961.3902,134618.3525,134594.3571,134576.2894,134408.2114,134412.4312,134465.3962,134321.422,133730.6316
14860,491843.3767,490130.5671,487947.1945,487130.8235,485655.0865,484587.1468,483305.1957,481565.6619,480372.8564,479514.8224,477816.3151,476086.541,474398.1801,473489.343,471768.364,468801.3289,466095.0497,463743.999,461311.3551,458235.0857,453995.895,449316.8008,444753.8363,439551.1886,433776.868,428888.3408,424938.5573,421888.6662,417713.9966,414469.8994,411735.9115,411047.4295,409446.0999,407730.841,405247.3595,403473.5684,401479.0472,399436.2053,398164.0354,398774.5313,400356.4018,401299.9517,401070.7738,399183.7579,396483.7878,391523.9773,385922.3402,381699.5821,380840.6291,380729.4021,379665.8113,376619.6705,374406.6229,373810.4378,373645.3606,372453.5428,369957.4271,367963.6579,366946.8247,365869.2452,364729.5695
24860,141563.116,141992.3597,142299.6816,142518.7295,142690.717,142891.4466,143164.208,143370.5048,143562.5539,143690.2013,143847.2256,143960.1807,144134.4157,144103.5029,144198.9216,144258.6298,144511.9701,144563.9052,144578.5787,144459.3318,144289.4481,144085.6937,143624.3825,143252.1855,143041.9602,143213.1815,143430.3928,143265.5308,142902.4655,142249.7567,141599.8297,140958.0959,140366.1939,139878.0515,139267.2806,138851.5832,138507.9992,138467.7719,138464.4055,138540.6323,138667.6447,138750.4148,138624.1573,138388.6589,138098.4869,137798.5677,137392.6686,136806.1438,135949.2268,135056.1766,134301.3918,133882.1142,133617.275,133454.0592,133372.1206,133186.7954,132835.166,132477.7208,132228.92,132071.3409,131859.3678
10740,189716.1536,190459.9648,191025.3309,191915.776,192831.3241,194268.4022,195419.5019,196404.7316,196705.7734,196751.0796,196644.7556,196645.5871,196497.1371,196204.5212,195670.692,194915.5338,194085.0474,193050.1126,191950.7848,190701.4835,189564.1873,188259.7865,186799.8005,185310.1185,184005.2241,183022.1424,182024.5331,181290.8562,180722.553,180242.0165,179542.0916,178791.5824,178042.418,177853.826,177721.6678,177699.7652,177544.3035,177328.2312,177408.7961,177146.0521,176899.5154,176355.9395,175752.2503,175011.4057,173892.1805,172335.6241,170581.5671,168980.5628,168147.383,167635.7493,167338.1933,166600.3585,165861.3101,165120.4856,164698.3763,164016.3916,163479.2268,162926.172,162568.2371,162049.13,161697.6389
